model,trade_date,year,month,direction,break_time,entry_time,exit_time,or_high,or_low,or_range,entry,stop_price,target_price,tp,stop,retest_buffer,outcome,pnl_points,break_above_vwap,break_below_vwap,break_above_ema20,break_below_ema20,break_displacement,rel_vol_20,atr_14,equity,equity_high,drawdown
REL_VOL_1_10,2019-04-12,2019,2019-04,SHORT,2019-04-12 09:02:00,2019-04-12 09:07:00,2019-04-12 11:07:00,7652.25,7629.5,22.75,7629.5,7649.5,7609.5,20,20,4,TIME_EXIT,-14.25,false,true,false,true,false,1.488,2.86,1348.25,1409.0,-60.75
REL_VOL_1_10,2019-04-17,2019,2019-04,SHORT,2019-04-17 09:27:00,2019-04-17 09:28:00,2019-04-17 11:28:00,7717.75,7695.75,22.0,7695.75,7715.75,7675.75,20,20,4,TIME_EXIT,-1.75,false,true,false,true,true,1.615,3.57,1346.5,1409.0,-62.5
REL_VOL_1_10,2019-04-18,2019,2019-04,LONG,2019-04-18 09:09:00,2019-04-18 09:10:00,2019-04-18 11:10:00,7691.25,7665.0,26.25,7691.25,7671.25,7711.25,20,20,4,TIME_EXIT,9.25,true,false,true,false,true,2.199,3.11,1355.75,1409.0,-53.25
REL_VOL_1_10,2019-04-25,2019,2019-04,LONG,2019-04-25 09:00:00,2019-04-25 09:01:00,2019-04-25 11:01:00,7835.75,7803.25,32.5,7835.75,7815.75,7855.75,20,20,4,TIME_EXIT,4.5,false,true,true,false,false,1.39,4.02,1360.25,1409.0,-48.75
REL_VOL_1_10,2019-05-02,2019,2019-05,SHORT,2019-05-02 09:02:00,2019-05-02 09:03:00,2019-05-02 09:22:00,7795.5,7764.75,30.75,7764.75,7784.75,7744.75,20,20,4,WIN,20.0,false,true,false,true,true,1.148,4.8,1380.25,1409.0,-28.75
REL_VOL_1_10,2019-05-03,2019,2019-05,LONG,2019-05-03 09:01:00,2019-05-03 09:02:00,2019-05-03 11:02:00,7834.5,7811.25,23.25,7834.5,7814.5,7854.5,20,20,4,TIME_EXIT,7.75,true,false,true,false,false,1.57,3.11,1388.0,1409.0,-21.0
REL_VOL_1_10,2019-05-06,2019,2019-05,LONG,2019-05-06 09:00:00,2019-05-06 09:21:00,2019-05-06 10:06:00,7778.75,7747.75,31.0,7778.75,7758.75,7798.75,20,20,4,LOSS,-20.0,true,false,true,false,false,1.232,6.07,1368.0,1409.0,-41.0
REL_VOL_1_10,2019-05-07,2019,2019-05,SHORT,2019-05-07 09:03:00,2019-05-07 09:05:00,2019-05-07 09:13:00,7711.0,7653.75,57.25,7653.75,7673.75,7633.75,20,20,4,LOSS,-20.0,false,true,false,true,false,1.744,7.55,1348.0,1409.0,-61.0
REL_VOL_1_10,2019-05-08,2019,2019-05,LONG,2019-05-08 09:00:00,2019-05-08 09:05:00,2019-05-08 09:33:00,7674.75,7617.25,57.5,7674.75,7654.75,7694.75,20,20,4,LOSS,-20.0,true,false,true,false,true,3.212,9.34,1328.0,1409.0,-81.0
REL_VOL_1_10,2019-05-09,2019,2019-05,LONG,2019-05-09 09:17:00,2019-05-09 09:18:00,2019-05-09 09:26:00,7517.75,7484.25,33.5,7517.75,7497.75,7537.75,20,20,4,LOSS,-20.0,false,true,true,false,false,1.19,7.91,1308.0,1409.0,-101.0
REL_VOL_1_10,2019-05-10,2019,2019-05,SHORT,2019-05-10 09:34:00,2019-05-10 09:43:00,2019-05-10 09:54:00,7510.0,7444.25,65.75,7444.25,7464.25,7424.25,20,20,4,LOSS,-20.0,false,true,false,true,false,1.15,8.71,1288.0,1409.0,-121.0
REL_VOL_1_10,2019-05-13,2019,2019-05,SHORT,2019-05-13 09:16:00,2019-05-13 09:27:00,2019-05-13 09:50:00,7397.0,7354.25,42.75,7354.25,7374.25,7334.25,20,20,4,WIN,20.0,false,true,false,true,true,2.183,7.62,1308.0,1409.0,-101.0
REL_VOL_1_10,2019-05-14,2019,2019-05,LONG,2019-05-14 09:15:00,2019-05-14 09:16:00,2019-05-14 09:25:00,7414.75,7393.0,21.75,7414.75,7394.75,7434.75,20,20,4,WIN,20.0,true,false,true,false,false,1.552,6.5,1328.0,1409.0,-81.0
REL_VOL_1_10,2019-05-15,2019,2019-05,LONG,2019-05-15 10:36:00,2019-05-15 10:57:00,2019-05-15 11:26:00,7489.25,7462.5,26.75,7489.25,7469.25,7509.25,20,20,4,WIN,20.0,true,false,false,true,true,1.648,4.05,1348.0,1409.0,-61.0
REL_VOL_1_10,2019-05-17,2019,2019-05,SHORT,2019-05-17 10:05:00,2019-05-17 10:10:00,2019-05-17 11:10:00,7612.75,7556.75,56.0,7556.75,7576.75,7536.75,20,20,4,LOSS,-20.0,false,true,false,true,true,2.308,6.54,1328.0,1409.0,-81.0
REL_VOL_1_10,2019-05-20,2019,2019-05,SHORT,2019-05-20 09:08:00,2019-05-20 09:09:00,2019-05-20 10:08:00,7437.75,7406.0,31.75,7406.0,7426.0,7386.0,20,20,4,LOSS,-20.0,false,true,false,true,false,1.168,7.3,1308.0,1409.0,-101.0
REL_VOL_1_10,2019-05-22,2019,2019-05,SHORT,2019-05-22 09:00:00,2019-05-22 09:01:00,2019-05-22 09:29:00,7455.75,7427.5,28.25,7427.5,7447.5,7407.5,20,20,4,LOSS,-20.0,false,true,false,true,true,1.405,5.66,1288.0,1409.0,-121.0
REL_VOL_1_10,2019-05-23,2019,2019-05,SHORT,2019-05-23 09:02:00,2019-05-23 09:04:00,2019-05-23 09:56:00,7344.75,7320.25,24.5,7320.25,7340.25,7300.25,20,20,4,WIN,20.0,false,true,false,true,false,1.796,6.75,1308.0,1409.0,-101.0
REL_VOL_1_10,2019-05-24,2019,2019-05,SHORT,2019-05-24 09:10:00,2019-05-24 09:11:00,2019-05-24 09:39:00,7347.0,7315.5,31.5,7315.5,7335.5,7295.5,20,20,4,LOSS,-20.0,false,true,false,true,true,1.714,5.82,1288.0,1409.0,-121.0
REL_VOL_1_10,2019-05-29,2019,2019-05,SHORT,2019-05-29 09:00:00,2019-05-29 09:11:00,2019-05-29 09:29:00,7262.25,7225.5,36.75,7225.5,7245.5,7205.5,20,20,4,WIN,20.0,false,true,false,true,false,1.31,5.32,1308.0,1409.0,-101.0
REL_VOL_1_10,2019-05-30,2019,2019-05,SHORT,2019-05-30 09:01:00,2019-05-30 09:02:00,2019-05-30 10:50:00,7271.25,7240.5,30.75,7240.5,7260.5,7220.5,20,20,4,LOSS,-20.0,false,true,false,true,true,2.058,4.64,1288.0,1409.0,-121.0
REL_VOL_1_10,2019-05-31,2019,2019-05,LONG,2019-05-31 09:03:00,2019-05-31 09:15:00,2019-05-31 10:22:00,7181.5,7153.0,28.5,7181.5,7161.5,7201.5,20,20,4,LOSS,-20.0,true,false,true,false,false,1.534,5.27,1268.0,1409.0,-141.0
REL_VOL_1_10,2019-06-03,2019,2019-06,LONG,2019-06-03 09:01:00,2019-06-03 09:02:00,2019-06-03 09:42:00,7091.5,7071.5,20.0,7091.5,7071.5,7111.5,20,20,4,LOSS,-20.0,true,false,true,false,false,1.22,5.5,1248.0,1409.0,-161.0
REL_VOL_1_10,2019-06-04,2019,2019-06,LONG,2019-06-04 09:00:00,2019-06-04 09:01:00,2019-06-04 09:10:00,7092.0,7069.5,22.5,7092.0,7072.0,7112.0,20,20,4,WIN,20.0,true,false,true,false,false,1.379,6.46,1268.0,1409.0,-141.0
REL_VOL_1_10,2019-06-05,2019,2019-06,LONG,2019-06-05 09:05:00,2019-06-05 09:12:00,2019-06-05 09:28:00,7183.0,7150.25,32.75,7183.0,7163.0,7203.0,20,20,4,WIN,20.0,false,true,true,false,false,1.158,6.77,1288.0,1409.0,-121.0
REL_VOL_1_10,2019-06-06,2019,2019-06,LONG,2019-06-06 09:08:00,2019-06-06 09:09:00,2019-06-06 11:09:00,7238.25,7204.0,34.25,7238.25,7218.25,7258.25,20,20,4,TIME_EXIT,-2.5,true,false,true,false,true,1.455,5.52,1285.5,1409.0,-123.5
REL_VOL_1_10,2019-06-07,2019,2019-06,LONG,2019-06-07 09:01:00,2019-06-07 09:02:00,2019-06-07 09:12:00,7446.0,7396.5,49.5,7446.0,7426.0,7466.0,20,20,4,LOSS,-20.0,true,false,true,false,true,1.651,6.2,1265.5,1409.0,-143.5
REL_VOL_1_10,2019-06-10,2019,2019-06,LONG,2019-06-10 09:10:00,2019-06-10 09:11:00,2019-06-10 09:43:00,7553.5,7526.0,27.5,7553.5,7533.5,7573.5,20,20,4,WIN,20.0,true,false,true,false,false,2.731,4.21,1285.5,1409.0,-123.5
REL_VOL_1_10,2019-06-11,2019,2019-06,SHORT,2019-06-11 09:27:00,2019-06-11 09:28:00,2019-06-11 09:39:00,7579.25,7532.75,46.5,7532.75,7552.75,7512.75,20,20,4,WIN,20.0,false,true,false,true,false,1.783,5.04,1305.5,1409.0,-103.5
REL_VOL_1_10,2019-06-13,2019,2019-06,SHORT,2019-06-13 09:05:00,2019-06-13 09:06:00,2019-06-13 11:06:00,7528.75,7504.0,24.75,7504.0,7524.0,7484.0,20,20,4,TIME_EXIT,-10.25,true,false,false,true,true,1.574,4.64,1295.25,1409.0,-113.75
REL_VOL_1_10,2019-06-14,2019,2019-06,SHORT,2019-06-14 09:10:00,2019-06-14 09:20:00,2019-06-14 09:21:00,7521.0,7474.25,46.75,7474.25,7494.25,7454.25,20,20,4,LOSS,-20.0,false,true,false,true,false,1.437,12.61,1275.25,1409.0,-133.75
REL_VOL_1_10,2019-06-21,2019,2019-06,LONG,2019-06-21 09:01:00,2019-06-21 09:02:00,2019-06-21 09:50:00,7786.5,7760.25,26.25,7786.5,7766.5,7806.5,20,20,4,LOSS,-20.0,true,false,true,false,true,2.647,4.29,1255.25,1409.0,-153.75
REL_VOL_1_10,2019-06-26,2019,2019-06,SHORT,2019-06-26 09:14:00,2019-06-26 09:16:00,2019-06-26 11:16:00,7699.75,7679.5,20.25,7679.5,7699.5,7659.5,20,20,4,TIME_EXIT,2.0,false,true,false,true,true,3.154,4.0,1257.25,1409.0,-151.75
REL_VOL_1_10,2019-07-01,2019,2019-07,SHORT,2019-07-01 10:22:00,2019-07-01 10:23:00,2019-07-01 10:55:00,7814.75,7793.75,21.0,7793.75,7813.75,7773.75,20,20,4,WIN,20.0,false,true,false,true,true,3.516,3.2,1277.25,1409.0,-131.75
REL_VOL_1_10,2019-07-10,2019,2019-07,SHORT,2019-07-10 09:00:00,2019-07-10 09:09:00,2019-07-10 09:54:00,7930.0,7898.0,32.0,7898.0,7918.0,7878.0,20,20,4,LOSS,-20.0,true,false,false,true,false,1.693,5.36,1257.25,1409.0,-151.75
REL_VOL_1_10,2019-07-18,2019,2019-07,SHORT,2019-07-18 09:06:00,2019-07-18 09:07:00,2019-07-18 09:24:00,7900.0,7875.0,25.0,7875.0,7895.0,7855.0,20,20,4,WIN,20.0,false,true,false,true,false,1.33,3.07,1277.25,1409.0,-131.75
REL_VOL_1_10,2019-07-19,2019,2019-07,SHORT,2019-07-19 09:39:00,2019-07-19 09:40:00,2019-07-19 10:51:00,7942.25,7917.25,25.0,7917.25,7937.25,7897.25,20,20,4,LOSS,-20.0,false,true,false,true,true,2.807,3.88,1257.25,1409.0,-151.75
REL_VOL_1_10,2019-07-22,2019,2019-07,LONG,2019-07-22 10:39:00,2019-07-22 10:44:00,2019-07-22 11:30:00,7911.75,7889.0,22.75,7911.75,7891.75,7931.75,20,20,4,TIME_EXIT,-2.75,true,false,true,false,true,1.381,2.66,1254.5,1409.0,-154.5
REL_VOL_1_10,2019-07-23,2019,2019-07,SHORT,2019-07-23 09:37:00,2019-07-23 09:47:00,2019-07-23 11:30:00,7945.25,7921.75,23.5,7921.75,7941.75,7901.75,20,20,4,TIME_EXIT,-10.5,false,true,false,true,false,1.19,3.39,1244.0,1409.0,-165.0
REL_VOL_1_10,2019-07-24,2019,2019-07,SHORT,2019-07-24 09:02:00,2019-07-24 09:03:00,2019-07-24 10:55:00,7995.0,7974.5,20.5,7974.5,7994.5,7954.5,20,20,4,LOSS,-20.0,true,false,false,true,true,2.414,3.27,1224.0,1409.0,-185.0
REL_VOL_1_10,2019-07-25,2019,2019-07,SHORT,2019-07-25 09:50:00,2019-07-25 09:52:00,2019-07-25 10:40:00,7985.5,7956.5,29.0,7956.5,7976.5,7936.5,20,20,4,WIN,20.0,false,true,false,true,false,1.289,4.16,1244.0,1409.0,-165.0
REL_VOL_1_10,2019-08-01,2019,2019-08,LONG,2019-08-01 09:02:00,2019-08-01 09:04:00,2019-08-01 11:04:00,7997.25,7962.75,34.5,7997.25,7977.25,8017.25,20,20,4,TIME_EXIT,-1.25,true,false,true,false,true,2.996,5.5,1242.75,1409.0,-166.25
REL_VOL_1_10,2019-08-02,2019,2019-08,LONG,2019-08-02 10:19:00,2019-08-02 10:24:00,2019-08-02 10:50:00,7701.5,7653.0,48.5,7701.5,7681.5,7721.5,20,20,4,LOSS,-20.0,false,true,true,false,false,1.537,6.52,1222.75,1409.0,-186.25
REL_VOL_1_10,2019-08-05,2019,2019-08,LONG,2019-08-05 09:08:00,2019-08-05 09:11:00,2019-08-05 09:26:00,7500.25,7462.5,37.75,7500.25,7480.25,7520.25,20,20,4,LOSS,-20.0,false,true,true,false,false,1.22,6.48,1202.75,1409.0,-206.25
REL_VOL_1_10,2019-08-06,2019,2019-08,SHORT,2019-08-06 09:09:00,2019-08-06 09:10:00,2019-08-06 09:15:00,7515.75,7477.0,38.75,7477.0,7497.0,7457.0,20,20,4,WIN,20.0,true,false,false,true,false,1.401,6.95,1222.75,1409.0,-186.25
REL_VOL_1_10,2019-08-07,2019,2019-08,SHORT,2019-08-07 10:14:00,2019-08-07 10:15:00,2019-08-07 10:42:00,7533.25,7467.0,66.25,7467.0,7487.0,7447.0,20,20,4,LOSS,-20.0,false,true,true,false,false,1.467,6.98,1202.75,1409.0,-206.25
REL_VOL_1_10,2019-08-08,2019,2019-08,LONG,2019-08-08 09:22:00,2019-08-08 09:23:00,2019-08-08 10:01:00,7669.25,7637.75,31.5,7669.25,7649.25,7689.25,20,20,4,WIN,20.0,true,false,true,false,false,2.204,3.88,1222.75,1409.0,-186.25
REL_VOL_1_10,2019-08-09,2019,2019-08,SHORT,2019-08-09 09:25:00,2019-08-09 09:26:00,2019-08-09 09:40:00,7664.0,7624.25,39.75,7624.25,7644.25,7604.25,20,20,4,WIN,20.0,false,true,false,true,false,2.365,5.77,1242.75,1409.0,-166.25
REL_VOL_1_10,2019-08-12,2019,2019-08,SHORT,2019-08-12 09:05:00,2019-08-12 09:10:00,2019-08-12 09:13:00,7631.5,7598.0,33.5,7598.0,7618.0,7578.0,20,20,4,WIN,20.0,false,true,false,true,false,1.143,4.93,1262.75,1409.0,-146.25
REL_VOL_1_10,2019-08-13,2019,2019-08,SHORT,2019-08-13 09:00:00,2019-08-13 09:02:00,2019-08-13 09:18:00,7782.25,7729.25,53.0,7729.25,7749.25,7709.25,20,20,4,WIN,20.0,true,false,false,true,false,1.477,8.39,1282.75,1409.0,-126.25
REL_VOL_1_10,2019-08-14,2019,2019-08,SHORT,2019-08-14 09:00:00,2019-08-14 09:04:00,2019-08-14 09:14:00,7605.0,7562.5,42.5,7562.5,7582.5,7542.5,20,20,4,WIN,20.0,false,true,false,true,false,1.867,7.05,1302.75,1409.0,-106.25
REL_VOL_1_10,2019-08-15,2019,2019-08,SHORT,2019-08-15 09:04:00,2019-08-15 09:05:00,2019-08-15 09:09:00,7515.5,7485.25,30.25,7485.25,7505.25,7465.25,20,20,4,WIN,20.0,false,true,false,true,false,1.703,6.88,1322.75,1409.0,-86.25
REL_VOL_1_10,2019-08-16,2019,2019-08,LONG,2019-08-16 09:00:00,2019-08-16 09:01:00,2019-08-16 09:18:00,7628.75,7580.75,48.0,7628.75,7608.75,7648.75,20,20,4,LOSS,-20.0,true,false,true,false,false,1.614,4.73,1302.75,1409.0,-106.25
REL_VOL_1_10,2019-08-19,2019,2019-08,LONG,2019-08-19 09:15:00,2019-08-19 09:16:00,2019-08-19 11:16:00,7730.25,7707.75,22.5,7730.25,7710.25,7750.25,20,20,4,TIME_EXIT,13.5,true,false,true,false,false,1.577,2.82,1316.25,1409.0,-92.75
REL_VOL_1_10,2019-08-20,2019,2019-08,LONG,2019-08-20 09:00:00,2019-08-20 09:02:00,2019-08-20 11:02:00,7727.5,7695.75,31.75,7727.5,7707.5,7747.5,20,20,4,TIME_EXIT,-7.0,true,false,true,false,false,2.155,4.57,1309.25,1409.0,-99.75
REL_VOL_1_10,2019-08-22,2019,2019-08,LONG,2019-08-22 10:54:00,2019-08-22 11:11:00,2019-08-22 11:30:00,7710.0,7654.0,56.0,7710.0,7690.0,7730.0,20,20,4,TIME_EXIT,10.75,false,true,true,false,false,1.939,3.12,1320.0,1409.0,-89.0
REL_VOL_1_10,2019-08-26,2019,2019-08,LONG,2019-08-26 09:12:00,2019-08-26 09:18:00,2019-08-26 10:24:00,7553.0,7515.5,37.5,7553.0,7533.0,7573.0,20,20,4,WIN,20.0,true,false,true,false,true,2.542,7.02,1340.0,1409.0,-69.0
REL_VOL_1_10,2019-08-27,2019,2019-08,SHORT,2019-08-27 09:00:00,2019-08-27 09:07:00,2019-08-27 09:16:00,7626.25,7603.5,22.75,7603.5,7623.5,7583.5,20,20,4,WIN,20.0,false,true,false,true,false,1.101,4.68,1360.0,1409.0,-49.0
REL_VOL_1_10,2019-08-28,2019,2019-08,LONG,2019-08-28 09:23:00,2019-08-28 09:27:00,2019-08-28 11:27:00,7582.5,7549.0,33.5,7582.5,7562.5,7602.5,20,20,4,TIME_EXIT,-4.75,true,false,true,false,true,4.322,5.75,1355.25,1409.0,-53.75
REL_VOL_1_10,2019-08-29,2019,2019-08,LONG,2019-08-29 09:24:00,2019-08-29 09:30:00,2019-08-29 11:30:00,7709.75,7655.25,54.5,7709.75,7689.75,7729.75,20,20,4,TIME_EXIT,3.25,true,false,true,false,true,2.43,3.79,1358.5,1409.0,-50.5
REL_VOL_1_10,2019-09-03,2019,2019-09,SHORT,2019-09-03 11:08:00,2019-09-03 11:21:00,2019-09-03 11:30:00,7649.0,7609.25,39.75,7609.25,7629.25,7589.25,20,20,4,TIME_EXIT,1.25,false,true,false,true,false,3.083,4.48,1359.75,1409.0,-49.25
REL_VOL_1_10,2019-09-05,2019,2019-09,SHORT,2019-09-05 09:17:00,2019-09-05 09:24:00,2019-09-05 11:24:00,7879.25,7856.75,22.5,7856.75,7876.75,7836.75,20,20,4,TIME_EXIT,7.0,true,false,false,true,false,1.615,3.62,1366.75,1409.0,-42.25
REL_VOL_1_10,2019-09-06,2019,2019-09,SHORT,2019-09-06 10:43:00,2019-09-06 10:45:00,2019-09-06 11:30:00,7876.75,7856.0,20.75,7856.0,7876.0,7836.0,20,20,4,TIME_EXIT,-19.0,false,true,false,true,false,2.998,2.59,1347.75,1409.0,-61.25
REL_VOL_1_10,2019-09-09,2019,2019-09,SHORT,2019-09-09 10:07:00,2019-09-09 10:08:00,2019-09-09 10:16:00,7875.5,7855.5,20.0,7855.5,7875.5,7835.5,20,20,4,WIN,20.0,false,true,false,true,true,1.591,2.43,1367.75,1409.0,-41.25
REL_VOL_1_10,2019-09-10,2019,2019-09,SHORT,2019-09-10 09:24:00,2019-09-10 09:25:00,2019-09-10 09:48:00,7787.25,7759.25,28.0,7759.25,7779.25,7739.25,20,20,4,LOSS,-20.0,false,true,false,true,false,2.838,3.52,1347.75,1409.0,-61.25
REL_VOL_1_10,2019-09-13,2019,2019-09,LONG,2019-09-13 09:06:00,2019-09-13 09:07:00,2019-09-13 09:37:00,7942.75,7901.5,41.25,7942.75,7922.75,7962.75,20,20,4,LOSS,-20.0,true,false,true,false,true,1.885,6.86,1327.75,1409.0,-81.25
REL_VOL_1_10,2019-09-16,2019,2019-09,LONG,2019-09-16 09:09:00,2019-09-16 09:10:00,2019-09-16 09:50:00,7882.25,7861.25,21.0,7882.25,7862.25,7902.25,20,20,4,LOSS,-20.0,true,false,true,false,false,1.579,4.59,1307.75,1409.0,-101.25
REL_VOL_1_10,2019-09-20,2019,2019-09,SHORT,2019-09-20 09:06:00,2019-09-20 09:17:00,2019-09-20 09:39:00,7932.25,7911.25,21.0,7911.25,7931.25,7891.25,20,20,4,WIN,20.0,false,true,false,true,false,1.156,3.07,1327.75,1409.0,-81.25
REL_VOL_1_10,2019-09-23,2019,2019-09,LONG,2019-09-23 09:30:00,2019-09-23 09:31:00,2019-09-23 11:30:00,7842.75,7813.0,29.75,7842.75,7822.75,7862.75,20,20,4,TIME_EXIT,9.75,true,false,true,false,false,2.386,4.2,1337.5,1409.0,-71.5
REL_VOL_1_10,2019-09-24,2019,2019-09,SHORT,2019-09-24 09:01:00,2019-09-24 09:03:00,2019-09-24 09:35:00,7865.25,7834.0,31.25,7834.0,7854.0,7814.0,20,20,4,WIN,20.0,false,true,false,true,false,1.587,4.36,1357.5,1409.0,-51.5
REL_VOL_1_10,2019-09-25,2019,2019-09,LONG,2019-09-25 09:01:00,2019-09-25 09:03:00,2019-09-25 10:09:00,7749.75,7707.25,42.5,7749.75,7729.75,7769.75,20,20,4,WIN,20.0,true,false,true,false,false,1.229,8.05,1377.5,1409.0,-31.5
REL_VOL_1_10,2019-09-26,2019,2019-09,SHORT,2019-09-26 09:00:00,2019-09-26 09:01:00,2019-09-26 09:19:00,7797.0,7763.75,33.25,7763.75,7783.75,7743.75,20,20,4,WIN,20.0,false,true,false,true,true,1.756,7.62,1397.5,1409.0,-11.5
REL_VOL_1_10,2019-09-27,2019,2019-09,LONG,2019-09-27 09:06:00,2019-09-27 09:14:00,2019-09-27 09:36:00,7788.0,7754.25,33.75,7788.0,7768.0,7808.0,20,20,4,LOSS,-20.0,true,false,true,false,false,1.225,3.71,1377.5,1409.0,-31.5
REL_VOL_1_10,2019-10-01,2019,2019-10,SHORT,2019-10-01 09:00:00,2019-10-01 09:03:00,2019-10-01 10:01:00,7783.25,7744.25,39.0,7744.25,7764.25,7724.25,20,20,4,WIN,20.0,false,true,false,true,false,2.333,6.71,1397.5,1409.0,-11.5
REL_VOL_1_10,2019-10-02,2019,2019-10,SHORT,2019-10-02 09:31:00,2019-10-02 09:32:00,2019-10-02 10:39:00,7599.5,7558.25,41.25,7558.25,7578.25,7538.25,20,20,4,WIN,20.0,false,true,false,true,false,2.881,7.57,1417.5,1417.5,0.0
REL_VOL_1_10,2019-10-03,2019,2019-10,LONG,2019-10-03 09:00:00,2019-10-03 09:01:00,2019-10-03 09:03:00,7557.75,7517.75,40.0,7557.75,7537.75,7577.75,20,20,4,WIN,20.0,true,false,true,false,false,1.387,9.12,1437.5,1437.5,0.0
REL_VOL_1_10,2019-10-04,2019,2019-10,LONG,2019-10-04 09:00:00,2019-10-04 09:05:00,2019-10-04 09:37:00,7715.5,7688.75,26.75,7715.5,7695.5,7735.5,20,20,4,WIN,20.0,true,false,true,false,false,3.104,6.27,1457.5,1457.5,0.0
REL_VOL_1_10,2019-10-07,2019,2019-10,LONG,2019-10-07 09:00:00,2019-10-07 09:05:00,2019-10-07 11:05:00,7773.0,7750.0,23.0,7773.0,7753.0,7793.0,20,20,4,TIME_EXIT,-4.5,true,false,true,false,true,1.894,4.32,1453.0,1457.5,-4.5
REL_VOL_1_10,2019-10-08,2019,2019-10,LONG,2019-10-08 09:00:00,2019-10-08 09:16:00,2019-10-08 09:29:00,7667.5,7632.75,34.75,7667.5,7647.5,7687.5,20,20,4,LOSS,-20.0,false,true,true,false,false,1.537,7.07,1433.0,1457.5,-24.5
REL_VOL_1_10,2019-10-10,2019,2019-10,LONG,2019-10-10 09:00:00,2019-10-10 09:05:00,2019-10-10 10:22:00,7775.0,7748.25,26.75,7775.0,7755.0,7795.0,20,20,4,LOSS,-20.0,true,false,true,false,false,1.43,4.93,1413.0,1457.5,-44.5
REL_VOL_1_10,2019-10-14,2019,2019-10,SHORT,2019-10-14 10:28:00,2019-10-14 10:54:00,2019-10-14 11:30:00,7877.5,7853.25,24.25,7853.25,7873.25,7833.25,20,20,4,TIME_EXIT,-1.25,true,false,false,true,false,1.258,2.84,1411.75,1457.5,-45.75
REL_VOL_1_10,2019-10-15,2019,2019-10,LONG,2019-10-15 09:00:00,2019-10-15 09:01:00,2019-10-15 09:36:00,7954.0,7920.5,33.5,7954.0,7934.0,7974.0,20,20,4,LOSS,-20.0,true,false,true,false,false,1.692,2.88,1391.75,1457.5,-65.75
REL_VOL_1_10,2019-10-17,2019,2019-10,SHORT,2019-10-17 09:00:00,2019-10-17 09:01:00,2019-10-17 11:01:00,7967.0,7938.0,29.0,7938.0,7958.0,7918.0,20,20,4,TIME_EXIT,-10.75,false,true,false,true,false,3.437,5.39,1381.0,1457.5,-76.5
REL_VOL_1_10,2019-10-18,2019,2019-10,SHORT,2019-10-18 09:43:00,2019-10-18 09:44:00,2019-10-18 09:53:00,7927.25,7897.25,30.0,7897.25,7917.25,7877.25,20,20,4,WIN,20.0,false,true,false,true,false,2.756,4.96,1401.0,1457.5,-56.5
REL_VOL_1_10,2019-10-23,2019,2019-10,LONG,2019-10-23 09:16:00,2019-10-23 09:17:00,2019-10-23 10:10:00,7892.5,7853.75,38.75,7892.5,7872.5,7912.5,20,20,4,LOSS,-20.0,true,false,true,false,true,3.572,3.2,1381.0,1457.5,-76.5
REL_VOL_1_10,2019-10-24,2019,2019-10,LONG,2019-10-24 09:00:00,2019-10-24 09:01:00,2019-10-24 09:29:00,7943.5,7921.5,22.0,7943.5,7923.5,7963.5,20,20,4,WIN,20.0,true,false,true,false,false,1.588,3.57,1401.0,1457.5,-56.5
REL_VOL_1_10,2019-10-25,2019,2019-10,LONG,2019-10-25 09:00:00,2019-10-25 09:08:00,2019-10-25 09:20:00,8008.5,7986.25,22.25,8008.5,7988.5,8028.5,20,20,4,WIN,20.0,true,false,true,false,false,1.133,3.95,1421.0,1457.5,-36.5
REL_VOL_1_10,2019-10-29,2019,2019-10,SHORT,2019-10-29 09:19:00,2019-10-29 09:21:00,2019-10-29 09:59:00,8103.75,8072.75,31.0,8072.75,8092.75,8052.75,20,20,4,WIN,20.0,false,true,false,true,false,1.697,3.96,1441.0,1457.5,-16.5
