date,entry_time,entry,stop,target,pnl_points,rr,outcome,year
2018-02-19,2018-02-19 09:05:00,6783.25,6788.75,6769.5,13.75,2.5,win,2018
2018-02-19,2018-02-19 09:06:00,6778.5,6785.75,6760.38,18.12,2.5,win,2018
2018-02-21,2018-02-21 11:04:00,6837.75,6845.0,6819.62,-7.25,-1.0,loss,2018
2018-02-21,2018-02-21 11:08:00,6832.75,6842.0,6809.62,-9.25,-1.0,loss,2018
2018-02-23,2018-02-23 08:35:00,6818.0,6826.0,6798.0,20.0,2.5,win,2018
2018-02-23,2018-02-23 08:37:00,6807.25,6821.0,6772.88,-13.75,-1.0,loss,2018
2018-02-23,2018-02-23 09:11:00,6803.75,6814.0,6778.12,-10.25,-1.0,loss,2018
2018-02-23,2018-02-23 09:14:00,6803.75,6812.5,6781.88,-8.75,-1.0,loss,2018
2018-02-26,2018-02-26 09:36:00,6936.5,6943.25,6919.62,-6.75,-1.0,loss,2018
2018-02-27,2018-02-27 08:34:00,6985.25,6992.0,6968.38,-6.75,-1.0,loss,2018
2018-02-27,2018-02-27 09:53:00,6957.25,6968.75,6928.5,-11.5,-1.0,loss,2018
2018-02-28,2018-02-28 09:55:00,6920.5,6931.75,6892.38,-11.25,-1.0,loss,2018
2018-02-28,2018-02-28 10:09:00,6917.75,6929.75,6887.75,-12.0,-1.0,loss,2018
2018-02-28,2018-02-28 10:12:00,6907.5,6916.75,6884.38,-9.25,-1.0,loss,2018
2018-02-28,2018-02-28 10:24:00,6918.0,6927.25,6894.88,-9.25,-1.0,loss,2018
2018-02-28,2018-02-28 10:33:00,6917.25,6927.5,6891.62,-10.25,-1.0,loss,2018
2018-02-28,2018-02-28 10:38:00,6915.0,6927.25,6884.38,-12.25,-1.0,loss,2018
2018-03-01,2018-03-01 08:43:00,6827.5,6840.5,6795.0,-13.0,-1.0,loss,2018
2018-03-01,2018-03-01 11:30:00,6814.0,6826.0,6784.0,-12.0,-1.0,loss,2018
2018-03-05,2018-03-05 08:42:00,6774.75,6790.0,6736.62,-15.25,-1.0,loss,2018
2018-03-06,2018-03-06 09:52:00,6907.25,6917.0,6882.88,24.38,2.5,win,2018
2018-03-06,2018-03-06 09:54:00,6903.0,6912.75,6878.62,24.38,2.5,win,2018
2018-03-06,2018-03-06 09:57:00,6889.0,6910.0,6836.5,-21.0,-1.0,loss,2018
2018-03-07,2018-03-07 10:58:00,6876.25,6884.75,6855.0,21.25,2.5,win,2018
2018-03-07,2018-03-07 10:59:00,6869.0,6878.75,6844.62,-9.75,-1.0,loss,2018
2018-03-07,2018-03-07 11:01:00,6867.25,6876.0,6845.38,-8.75,-1.0,loss,2018
2018-03-07,2018-03-07 11:10:00,6853.5,6866.0,6822.25,-12.5,-1.0,loss,2018
2018-03-08,2018-03-08 09:04:00,6948.0,6957.75,6923.62,-9.75,-1.0,loss,2018
2018-03-08,2018-03-08 11:10:00,6950.75,6959.0,6930.12,-8.25,-1.0,loss,2018
2018-03-12,2018-03-12 08:52:00,7160.75,7169.25,7139.5,21.25,2.5,win,2018
2018-03-12,2018-03-12 09:27:00,7136.25,7144.0,7116.88,-7.75,-1.0,loss,2018
2018-03-13,2018-03-13 08:52:00,7161.75,7170.75,7139.25,22.5,2.5,win,2018
2018-03-13,2018-03-13 09:07:00,7137.5,7148.75,7109.38,28.12,2.5,win,2018
2018-03-13,2018-03-13 09:25:00,7127.75,7139.5,7098.38,29.38,2.5,win,2018
2018-03-13,2018-03-13 09:27:00,7116.0,7131.0,7078.5,-15.0,-1.0,loss,2018
2018-03-13,2018-03-13 10:03:00,7109.0,7119.75,7082.12,26.88,2.5,win,2018
2018-03-13,2018-03-13 10:06:00,7099.0,7113.0,7064.0,-14.0,-1.0,loss,2018
2018-03-13,2018-03-13 10:07:00,7082.75,7101.25,7036.5,-18.5,-1.0,loss,2018
2018-03-14,2018-03-14 09:35:00,7056.75,7068.0,7028.62,-11.25,-1.0,loss,2018
2018-03-15,2018-03-15 10:31:00,7065.5,7076.25,7038.62,-10.75,-1.0,loss,2018
2018-03-15,2018-03-15 11:16:00,7064.75,7072.0,7046.62,18.12,2.5,win,2018
2018-03-15,2018-03-15 11:17:00,7060.0,7067.25,7041.88,-7.25,-1.0,loss,2018
2018-03-15,2018-03-15 11:22:00,7056.5,7064.0,7037.75,-7.5,-1.0,loss,2018
2018-03-16,2018-03-16 09:14:00,7063.25,7071.5,7042.62,20.62,2.5,win,2018
2018-03-16,2018-03-16 09:25:00,7057.5,7064.25,7040.62,-6.75,-1.0,loss,2018
2018-03-16,2018-03-16 09:42:00,7052.5,7059.25,7035.62,16.88,2.5,win,2018
2018-03-16,2018-03-16 10:10:00,7039.5,7048.5,7017.0,-9.0,-1.0,loss,2018
2018-03-19,2018-03-19 08:53:00,6913.75,6923.75,6888.75,25.0,2.5,win,2018
2018-03-19,2018-03-19 09:04:00,6900.75,6909.5,6878.88,-8.75,-1.0,loss,2018
2018-03-19,2018-03-19 09:13:00,6892.75,6904.5,6863.38,29.38,2.5,win,2018
2018-03-19,2018-03-19 09:15:00,6888.75,6900.0,6860.62,28.12,2.5,win,2018
2018-03-20,2018-03-20 09:14:00,6891.75,6900.25,6870.5,-8.5,-1.0,loss,2018
2018-03-20,2018-03-20 11:12:00,6886.75,6893.25,6870.5,-6.5,-1.0,loss,2018
2018-03-22,2018-03-22 08:55:00,6758.25,6768.75,6732.0,-10.5,-1.0,loss,2018
2018-03-22,2018-03-22 09:22:00,6747.5,6761.5,6712.5,-14.0,-1.0,loss,2018
2018-03-23,2018-03-23 09:38:00,6663.75,6681.25,6620.0,43.75,2.5,win,2018
2018-03-23,2018-03-23 09:59:00,6625.0,6636.5,6596.25,-11.5,-1.0,loss,2018
2018-03-23,2018-03-23 10:35:00,6641.5,6652.75,6613.38,-11.25,-1.0,loss,2018
2018-03-23,2018-03-23 10:47:00,6631.25,6641.0,6606.88,-9.75,-1.0,loss,2018
2018-03-23,2018-03-23 10:51:00,6631.25,6641.25,6606.25,-10.0,-1.0,loss,2018
2018-03-26,2018-03-26 09:05:00,6603.5,6619.25,6564.12,39.38,2.5,win,2018
2018-03-27,2018-03-27 08:32:00,6760.75,6778.75,6715.75,-18.0,-1.0,loss,2018
2018-03-27,2018-03-27 10:25:00,6752.5,6764.0,6723.75,28.75,2.5,win,2018
2018-03-27,2018-03-27 10:29:00,6740.75,6751.0,6715.12,-10.25,-1.0,loss,2018
2018-03-27,2018-03-27 10:31:00,6727.75,6739.75,6697.75,-12.0,-1.0,loss,2018
2018-03-28,2018-03-28 09:29:00,6445.5,6471.25,6381.12,-25.75,-1.0,loss,2018
2018-03-28,2018-03-28 11:00:00,6472.25,6490.75,6426.0,-18.5,-1.0,loss,2018
2018-04-03,2018-04-03 09:49:00,6410.75,6427.0,6370.12,-16.25,-1.0,loss,2018
2018-04-03,2018-04-03 09:59:00,6392.25,6408.75,6351.0,-16.5,-1.0,loss,2018
2018-04-03,2018-04-03 10:10:00,6404.25,6416.75,6373.0,-12.5,-1.0,loss,2018
2018-04-04,2018-04-04 11:10:00,6453.0,6465.0,6423.0,-12.0,-1.0,loss,2018
2018-04-05,2018-04-05 10:15:00,6614.25,6625.5,6586.12,-11.25,-1.0,loss,2018
2018-04-05,2018-04-05 11:22:00,6586.25,6597.5,6558.12,-11.25,-1.0,loss,2018
2018-04-06,2018-04-06 08:45:00,6529.0,6542.0,6496.5,-13.0,-1.0,loss,2018
2018-04-10,2018-04-10 10:11:00,6587.0,6598.0,6559.5,27.5,2.5,win,2018
2018-04-10,2018-04-10 10:25:00,6558.25,6575.5,6515.12,-17.25,-1.0,loss,2018
2018-04-11,2018-04-11 10:45:00,6630.0,6640.5,6603.75,-10.5,-1.0,loss,2018
2018-04-12,2018-04-12 09:52:00,6655.5,6668.0,6624.25,-12.5,-1.0,loss,2018
2018-04-12,2018-04-12 11:27:00,6647.25,6660.0,6615.38,-12.75,-1.0,loss,2018
2018-04-13,2018-04-13 09:01:00,6627.0,6638.25,6598.88,-11.25,-1.0,loss,2018
2018-04-13,2018-04-13 09:54:00,6640.0,6649.0,6617.5,-9.0,-1.0,loss,2018
2018-04-16,2018-04-16 09:10:00,6657.75,6668.0,6632.12,-10.25,-1.0,loss,2018
2018-04-19,2018-04-19 09:58:00,6767.0,6779.75,6735.12,-12.75,-1.0,loss,2018
2018-04-20,2018-04-20 08:49:00,6716.75,6726.25,6693.0,23.75,2.5,win,2018
2018-04-20,2018-04-20 09:03:00,6698.0,6708.5,6671.75,26.25,2.5,win,2018
2018-04-23,2018-04-23 10:24:00,6687.25,6694.75,6668.5,-7.5,-1.0,loss,2018
2018-04-23,2018-04-23 10:35:00,6681.75,6692.75,6654.25,27.5,2.5,win,2018
2018-04-24,2018-04-24 08:59:00,6604.5,6619.0,6568.25,36.25,2.5,win,2018
2018-04-24,2018-04-24 09:01:00,6591.25,6607.25,6551.25,-16.0,-1.0,loss,2018
2018-04-27,2018-04-27 09:53:00,6646.5,6657.25,6619.62,-10.75,-1.0,loss,2018
2018-04-27,2018-04-27 10:33:00,6650.5,6662.25,6621.12,-11.75,-1.0,loss,2018
2018-04-27,2018-04-27 10:34:00,6641.0,6652.5,6612.25,-11.5,-1.0,loss,2018
2018-04-30,2018-04-30 09:16:00,6684.0,6693.25,6660.88,23.12,2.5,win,2018
2018-04-30,2018-04-30 09:19:00,6680.75,6690.0,6657.62,23.12,2.5,win,2018
2018-04-30,2018-04-30 09:39:00,6654.25,6664.0,6629.88,24.38,2.5,win,2018
2018-04-30,2018-04-30 09:46:00,6646.25,6657.5,6618.12,28.12,2.5,win,2018
2018-05-01,2018-05-01 11:00:00,6604.25,6612.25,6584.25,-8.0,-1.0,loss,2018
2018-05-01,2018-05-01 11:06:00,6593.0,6603.25,6567.38,-10.25,-1.0,loss,2018
2018-05-02,2018-05-02 09:03:00,6676.5,6687.5,6649.0,-11.0,-1.0,loss,2018
2018-05-02,2018-05-02 09:40:00,6678.0,6684.75,6661.12,16.88,2.5,win,2018
2018-05-02,2018-05-02 09:42:00,6674.25,6683.75,6650.5,23.75,2.5,win,2018
2018-05-02,2018-05-02 09:43:00,6666.5,6679.75,6633.38,-13.25,-1.0,loss,2018
2018-05-02,2018-05-02 09:44:00,6659.75,6669.75,6634.75,-10.0,-1.0,loss,2018
2018-05-02,2018-05-02 09:45:00,6651.5,6663.0,6622.75,-11.5,-1.0,loss,2018
2018-05-03,2018-05-03 08:36:00,6563.0,6574.5,6534.25,-11.5,-1.0,loss,2018
2018-05-03,2018-05-03 08:52:00,6553.75,6567.0,6520.62,-13.25,-1.0,loss,2018
2018-05-03,2018-05-03 08:55:00,6547.5,6562.5,6510.0,-15.0,-1.0,loss,2018
2018-05-07,2018-05-07 10:30:00,6837.75,6844.0,6822.12,15.62,2.5,win,2018
2018-05-07,2018-05-07 10:47:00,6829.0,6835.5,6812.75,-6.5,-1.0,loss,2018
2018-05-07,2018-05-07 11:07:00,6823.5,6832.0,6802.25,-8.5,-1.0,loss,2018
2018-05-09,2018-05-09 08:33:00,6822.5,6829.5,6805.0,-7.0,-1.0,loss,2018
2018-05-09,2018-05-09 08:54:00,6816.0,6826.75,6789.12,-10.75,-1.0,loss,2018
2018-05-11,2018-05-11 10:13:00,6952.0,6958.75,6935.12,16.88,2.5,win,2018
2018-05-11,2018-05-11 10:14:00,6948.0,6954.5,6931.75,16.25,2.5,win,2018
2018-05-11,2018-05-11 10:28:00,6933.75,6941.75,6913.75,-8.0,-1.0,loss,2018
2018-05-14,2018-05-14 09:40:00,6991.5,6998.25,6974.62,-6.75,-1.0,loss,2018
2018-05-14,2018-05-14 09:45:00,6985.75,6992.0,6970.12,-6.25,-1.0,loss,2018
2018-05-14,2018-05-14 10:04:00,6986.25,6992.75,6970.0,-6.5,-1.0,loss,2018
2018-05-14,2018-05-14 11:02:00,6976.25,6982.25,6961.25,15.0,2.5,win,2018
2018-05-14,2018-05-14 11:18:00,6971.75,6978.5,6954.88,-6.75,-1.0,loss,2018
2018-05-16,2018-05-16 09:11:00,6914.0,6922.75,6892.12,-8.75,-1.0,loss,2018
2018-05-17,2018-05-17 09:49:00,6940.0,6945.75,6925.62,14.38,2.5,win,2018
2018-05-17,2018-05-17 10:39:00,6934.5,6942.25,6915.12,19.38,2.5,win,2018
2018-05-17,2018-05-17 10:40:00,6925.25,6937.75,6894.0,31.25,2.5,win,2018
2018-05-18,2018-05-18 08:35:00,6864.25,6874.5,6838.62,-10.25,-1.0,loss,2018
2018-05-18,2018-05-18 08:40:00,6863.0,6874.5,6834.25,-11.5,-1.0,loss,2018
2018-05-21,2018-05-21 09:14:00,6922.5,6930.25,6903.12,19.38,2.5,win,2018
2018-05-21,2018-05-21 09:15:00,6917.0,6926.0,6894.5,22.5,2.5,win,2018
2018-05-21,2018-05-21 09:25:00,6900.0,6909.5,6876.25,-9.5,-1.0,loss,2018
2018-05-21,2018-05-21 09:33:00,6886.25,6895.25,6863.75,-9.0,-1.0,loss,2018
2018-05-22,2018-05-22 09:46:00,6910.5,6917.0,6894.25,-6.5,-1.0,loss,2018
2018-05-22,2018-05-22 10:10:00,6915.0,6921.25,6899.38,-6.25,-1.0,loss,2018
2018-05-22,2018-05-22 10:28:00,6907.75,6914.25,6891.5,-6.5,-1.0,loss,2018
2018-05-22,2018-05-22 10:31:00,6904.25,6911.25,6886.75,-7.0,-1.0,loss,2018
2018-05-23,2018-05-23 08:51:00,6863.5,6871.5,6843.5,-8.0,-1.0,loss,2018
2018-05-24,2018-05-24 08:55:00,6892.0,6907.25,6853.88,-15.25,-1.0,loss,2018
2018-05-25,2018-05-25 10:08:00,6972.5,6979.0,6956.25,-6.5,-1.0,loss,2018
2018-05-25,2018-05-25 11:30:00,6970.0,6975.75,6955.62,14.38,2.5,win,2018
2018-05-28,2018-05-28 09:45:00,6984.5,6989.75,6971.38,-5.25,-1.0,loss,2018
2018-05-28,2018-05-28 09:52:00,6985.0,6989.75,6973.12,-4.75,-1.0,loss,2018
2018-05-29,2018-05-29 10:00:00,6905.0,6916.25,6876.88,-11.25,-1.0,loss,2018
2018-05-30,2018-05-30 10:52:00,6974.0,6979.75,6959.62,-5.75,-1.0,loss,2018
2018-05-30,2018-05-30 11:12:00,6973.75,6979.25,6960.0,-5.5,-1.0,loss,2018
2018-05-31,2018-05-31 08:47:00,6978.0,6987.25,6954.88,-9.25,-1.0,loss,2018
2018-05-31,2018-05-31 08:48:00,6969.5,6979.75,6943.88,-10.25,-1.0,loss,2018
2018-05-31,2018-05-31 08:49:00,6963.75,6971.5,6944.38,-7.75,-1.0,loss,2018
2018-06-05,2018-06-05 09:09:00,7153.25,7159.5,7137.62,-6.25,-1.0,loss,2018
2018-06-05,2018-06-05 09:34:00,7150.75,7157.75,7133.25,-7.0,-1.0,loss,2018
2018-06-05,2018-06-05 09:40:00,7148.25,7156.0,7128.88,-7.75,-1.0,loss,2018
2018-06-05,2018-06-05 09:41:00,7143.75,7151.25,7125.0,-7.5,-1.0,loss,2018
2018-06-05,2018-06-05 09:44:00,7140.0,7147.25,7121.88,-7.25,-1.0,loss,2018
2018-06-05,2018-06-05 10:03:00,7145.25,7154.0,7123.38,-8.75,-1.0,loss,2018
2018-06-05,2018-06-05 10:31:00,7142.0,7149.0,7124.5,-7.0,-1.0,loss,2018
2018-06-07,2018-06-07 09:07:00,7152.25,7160.75,7131.0,-8.5,-1.0,loss,2018
2018-06-07,2018-06-07 09:08:00,7147.25,7154.5,7129.12,-7.25,-1.0,loss,2018
2018-06-07,2018-06-07 09:36:00,7154.75,7160.75,7139.75,-6.0,-1.0,loss,2018
2018-06-07,2018-06-07 10:34:00,7148.5,7158.25,7124.12,24.38,2.5,win,2018
2018-06-07,2018-06-07 10:48:00,7139.0,7145.75,7122.12,-6.75,-1.0,loss,2018
2018-06-07,2018-06-07 11:16:00,7131.25,7139.0,7111.88,-7.75,-1.0,loss,2018
2018-06-07,2018-06-07 11:28:00,7132.25,7140.5,7111.62,-8.25,-1.0,loss,2018
2018-06-13,2018-06-13 11:00:00,7268.75,7273.5,7256.88,-4.75,-1.0,loss,2018
2018-06-13,2018-06-13 11:01:00,7267.0,7271.25,7256.38,-4.25,-1.0,loss,2018
2018-06-13,2018-06-13 11:09:00,7266.5,7271.5,7254.0,-5.0,-1.0,loss,2018
2018-06-14,2018-06-14 09:00:00,7276.0,7286.25,7250.38,-10.25,-1.0,loss,2018
2018-06-19,2018-06-19 11:30:00,7204.25,7213.25,7181.75,-9.0,-1.0,loss,2018
2018-06-25,2018-06-25 09:04:00,7071.5,7084.25,7039.62,-12.75,-1.0,loss,2018
2018-06-27,2018-06-27 09:05:00,7111.75,7124.25,7080.5,-12.5,-1.0,loss,2018
2018-06-27,2018-06-27 10:29:00,7100.75,7110.25,7077.0,23.75,2.5,win,2018
2018-06-27,2018-06-27 10:35:00,7089.0,7098.5,7065.25,23.75,2.5,win,2018
2018-06-28,2018-06-28 10:22:00,7004.0,7013.75,6979.62,-9.75,-1.0,loss,2018
2018-06-29,2018-06-29 09:55:00,7087.75,7095.25,7069.0,-7.5,-1.0,loss,2018
2018-07-02,2018-07-02 11:10:00,7034.75,7041.75,7017.25,-7.0,-1.0,loss,2018
2018-07-02,2018-07-02 11:15:00,7028.75,7035.5,7011.88,-6.75,-1.0,loss,2018
2018-07-03,2018-07-03 08:48:00,7104.75,7113.75,7082.25,22.5,2.5,win,2018
2018-07-03,2018-07-03 09:52:00,7082.0,7097.0,7044.5,37.5,2.5,win,2018
2018-07-03,2018-07-03 10:11:00,7071.0,7085.5,7034.75,36.25,2.5,win,2018
2018-07-03,2018-07-03 10:13:00,7062.25,7071.75,7038.5,-9.5,-1.0,loss,2018
2018-07-04,2018-07-04 08:31:00,7033.0,7037.75,7021.12,-4.75,-1.0,loss,2018
2018-07-04,2018-07-04 08:34:00,7030.75,7035.5,7018.88,-4.75,-1.0,loss,2018
2018-07-05,2018-07-05 08:35:00,7055.25,7065.0,7030.88,-9.75,-1.0,loss,2018
2018-07-05,2018-07-05 08:52:00,7054.0,7065.75,7024.62,-11.75,-1.0,loss,2018
2018-07-05,2018-07-05 08:53:00,7046.25,7057.25,7018.75,-11.0,-1.0,loss,2018
2018-07-09,2018-07-09 10:27:00,7260.5,7267.0,7244.25,-6.5,-1.0,loss,2018
2018-07-09,2018-07-09 10:30:00,7258.75,7264.25,7245.0,-5.5,-1.0,loss,2018
2018-07-10,2018-07-10 09:24:00,7300.0,7309.0,7277.5,-9.0,-1.0,loss,2018
2018-07-10,2018-07-10 11:09:00,7301.75,7309.5,7282.38,19.38,2.5,win,2018
2018-07-10,2018-07-10 11:10:00,7299.25,7304.25,7286.75,-5.0,-1.0,loss,2018
2018-07-11,2018-07-11 09:18:00,7261.75,7272.25,7235.5,-1.5,-0.14,loss,2018
2018-07-11,2018-07-11 09:21:00,7256.75,7265.25,7235.5,-8.5,-1.0,loss,2018
2018-07-11,2018-07-11 09:30:00,7249.75,7258.5,7227.88,-8.75,-1.0,loss,2018
2018-07-11,2018-07-11 10:15:00,7245.25,7253.75,7224.0,-8.5,-1.0,loss,2018
2018-07-13,2018-07-13 11:09:00,7391.25,7397.0,7376.88,0.5,0.09,win,2018
2018-07-13,2018-07-13 11:13:00,7387.25,7393.5,7371.62,-3.25,-0.52,loss,2018
2018-07-13,2018-07-13 11:16:00,7385.5,7390.25,7373.62,-4.75,-1.0,loss,2018
2018-07-16,2018-07-16 08:55:00,7382.0,7388.5,7365.75,-6.5,-1.0,loss,2018
2018-07-18,2018-07-18 09:01:00,7392.5,7400.0,7373.75,-7.5,-1.0,loss,2018
2018-07-18,2018-07-18 10:19:00,7398.0,7404.0,7383.0,-6.0,-1.0,loss,2018
2018-07-19,2018-07-19 08:30:00,7364.75,7377.0,7334.12,-12.25,-1.0,loss,2018
2018-07-19,2018-07-19 08:36:00,7363.5,7372.5,7341.0,-9.0,-1.0,loss,2018
2018-07-19,2018-07-19 10:24:00,7376.25,7381.0,7364.38,11.88,2.5,win,2018
2018-07-19,2018-07-19 10:41:00,7369.5,7376.75,7351.38,-7.25,-1.0,loss,2018
2018-07-19,2018-07-19 10:44:00,7367.5,7373.5,7352.5,-6.0,-1.0,loss,2018
2018-07-19,2018-07-19 11:03:00,7367.0,7381.5,7330.75,-14.5,-1.0,loss,2018
2018-07-20,2018-07-20 09:47:00,7395.5,7401.5,7380.5,15.0,2.5,win,2018
2018-07-20,2018-07-20 10:06:00,7382.25,7391.25,7359.75,-0.5,-0.06,loss,2018
2018-07-20,2018-07-20 10:11:00,7379.5,7387.25,7360.12,-7.75,-1.0,loss,2018
2018-07-20,2018-07-20 10:12:00,7375.75,7382.0,7360.12,-6.25,-1.0,loss,2018
2018-07-24,2018-07-24 09:03:00,7450.75,7461.25,7424.5,26.25,2.5,win,2018
2018-07-24,2018-07-24 09:05:00,7442.5,7451.75,7419.38,23.12,2.5,win,2018
2018-07-24,2018-07-24 09:47:00,7432.0,7441.75,7407.62,-9.75,-1.0,loss,2018
2018-07-24,2018-07-24 09:48:00,7426.0,7435.25,7402.88,-9.25,-1.0,loss,2018
2018-07-24,2018-07-24 09:50:00,7423.75,7432.5,7401.88,-8.75,-1.0,loss,2018
2018-07-24,2018-07-24 10:27:00,7429.25,7437.0,7409.88,19.38,2.5,win,2018
2018-07-24,2018-07-24 10:40:00,7429.0,7438.0,7406.5,22.5,2.5,win,2018
2018-07-24,2018-07-24 10:43:00,7417.75,7429.0,7389.62,28.12,2.5,win,2018
2018-07-24,2018-07-24 10:50:00,7409.0,7417.25,7388.38,20.62,2.5,win,2018
2018-07-26,2018-07-26 10:24:00,7420.0,7426.75,7403.12,2.75,0.41,win,2018
2018-07-26,2018-07-26 10:48:00,7414.25,7420.25,7399.25,-6.0,-1.0,loss,2018
2018-07-26,2018-07-26 10:51:00,7404.75,7413.5,7382.88,-8.75,-1.0,loss,2018
2018-07-30,2018-07-30 10:00:00,7217.25,7226.75,7193.5,23.75,2.5,win,2018
2018-07-30,2018-07-30 10:07:00,7208.5,7216.75,7187.88,20.62,2.5,win,2018
2018-07-30,2018-07-30 10:12:00,7201.25,7209.75,7180.0,-8.5,-1.0,loss,2018
2018-07-31,2018-07-31 11:05:00,7266.5,7273.0,7250.25,16.25,2.5,win,2018
2018-07-31,2018-07-31 11:14:00,7254.25,7263.75,7230.5,-9.5,-1.0,loss,2018
2018-08-01,2018-08-01 09:12:00,7278.25,7287.75,7254.5,23.75,2.5,win,2018
2018-08-01,2018-08-01 09:33:00,7271.0,7278.75,7251.62,5.75,0.74,win,2018
2018-08-03,2018-08-03 09:01:00,7375.5,7385.75,7349.88,-10.25,-1.0,loss,2018
2018-08-03,2018-08-03 09:30:00,7377.75,7387.5,7353.38,-9.75,-1.0,loss,2018
2018-08-07,2018-08-07 09:00:00,7451.5,7461.25,7427.12,-9.75,-1.0,loss,2018
2018-08-09,2018-08-09 09:48:00,7484.75,7489.75,7472.25,-5.0,-1.0,loss,2018
2018-08-09,2018-08-09 09:50:00,7478.75,7485.5,7461.88,-6.75,-1.0,loss,2018
2018-08-10,2018-08-10 08:45:00,7417.5,7426.25,7395.62,-8.75,-1.0,loss,2018
2018-08-10,2018-08-10 10:51:00,7431.0,7435.5,7419.75,-4.5,-1.0,loss,2018
2018-08-10,2018-08-10 11:19:00,7425.5,7432.25,7408.62,16.88,2.5,win,2018
2018-08-13,2018-08-13 09:25:00,7433.75,7442.5,7411.88,21.88,2.5,win,2018
2018-08-13,2018-08-13 09:52:00,7421.0,7430.75,7396.62,-9.75,-1.0,loss,2018
2018-08-13,2018-08-13 11:01:00,7409.75,7421.0,7381.62,-11.25,-1.0,loss,2018
2018-08-16,2018-08-16 08:51:00,7402.75,7413.75,7375.25,-11.0,-1.0,loss,2018
2018-08-17,2018-08-17 11:12:00,7352.25,7358.25,7337.25,-6.0,-1.0,loss,2018
2018-08-17,2018-08-17 11:28:00,7351.0,7356.0,7338.5,-5.0,-1.0,loss,2018
2018-08-23,2018-08-23 09:08:00,7444.0,7451.0,7426.5,17.5,2.5,win,2018
2018-08-23,2018-08-23 09:15:00,7437.25,7443.5,7421.62,15.62,2.5,win,2018
2018-08-23,2018-08-23 09:18:00,7430.75,7438.5,7411.38,19.38,2.5,win,2018
2018-08-23,2018-08-23 09:19:00,7420.5,7433.25,7388.62,-12.75,-1.0,loss,2018
2018-08-27,2018-08-27 11:06:00,7558.0,7562.5,7546.75,-4.5,-1.0,loss,2018
2018-08-28,2018-08-28 08:46:00,7576.5,7584.0,7557.75,-7.5,-1.0,loss,2018
2018-08-28,2018-08-28 09:34:00,7572.5,7578.0,7558.75,-5.5,-1.0,loss,2018
2018-08-28,2018-08-28 09:35:00,7568.5,7575.5,7551.0,-7.0,-1.0,loss,2018
2018-08-28,2018-08-28 09:41:00,7566.25,7573.5,7548.12,-7.25,-1.0,loss,2018
2018-08-31,2018-08-31 09:26:00,7662.25,7669.0,7645.38,16.88,2.5,win,2018
2018-08-31,2018-08-31 09:42:00,7653.25,7661.5,7632.62,5.5,0.67,win,2018
2018-08-31,2018-08-31 11:30:00,7647.25,7654.0,7630.38,-6.75,-1.0,loss,2018
2018-09-04,2018-09-04 09:50:00,7616.0,7626.25,7590.38,-5.75,-0.56,loss,2018
2018-09-07,2018-09-07 10:02:00,7459.25,7468.25,7436.75,22.5,2.5,win,2018
2018-09-07,2018-09-07 10:09:00,7432.5,7445.75,7399.38,-13.25,-1.0,loss,2018
2018-09-10,2018-09-10 08:32:00,7423.0,7431.5,7401.75,-8.5,-1.0,loss,2018
2018-09-10,2018-09-10 09:00:00,7423.25,7434.0,7396.38,-10.75,-1.0,loss,2018
2018-09-14,2018-09-14 09:12:00,7590.5,7599.25,7568.62,21.88,2.5,win,2018
2018-09-14,2018-09-14 10:00:00,7574.0,7596.25,7518.38,-1.0,-0.04,loss,2018
2018-09-14,2018-09-14 10:03:00,7574.0,7582.0,7554.0,20.0,2.5,win,2018
2018-09-14,2018-09-14 10:21:00,7558.0,7568.75,7531.12,-10.75,-1.0,loss,2018
2018-09-14,2018-09-14 11:07:00,7551.75,7558.75,7534.25,-7.0,-1.0,loss,2018
2018-09-17,2018-09-17 08:52:00,7490.25,7499.0,7468.38,-8.75,-1.0,loss,2018
2018-09-18,2018-09-18 10:41:00,7541.75,7550.25,7520.5,-8.5,-1.0,loss,2018
2018-09-19,2018-09-19 10:37:00,7487.0,7497.75,7460.12,-10.75,-1.0,loss,2018
2018-09-19,2018-09-19 11:05:00,7491.5,7497.5,7476.5,-6.0,-1.0,loss,2018
2018-09-21,2018-09-21 10:30:00,7592.25,7601.5,7569.12,11.5,1.24,win,2018
2018-09-25,2018-09-25 08:58:00,7560.25,7567.75,7541.5,-7.5,-1.0,loss,2018
2018-09-25,2018-09-25 08:59:00,7553.0,7562.5,7529.25,-9.5,-1.0,loss,2018
2018-09-26,2018-09-26 10:41:00,7627.0,7631.25,7616.38,-4.25,-1.0,loss,2018
2018-09-28,2018-09-28 10:44:00,7653.75,7660.75,7636.25,17.5,2.5,win,2018
2018-09-28,2018-09-28 10:45:00,7648.25,7657.5,7625.12,-9.25,-1.0,loss,2018
2018-09-28,2018-09-28 10:46:00,7642.75,7650.25,7624.0,-7.5,-1.0,loss,2018
2018-09-28,2018-09-28 10:48:00,7635.25,7644.5,7612.12,-9.25,-1.0,loss,2018
2018-09-28,2018-09-28 11:06:00,7641.5,7649.5,7621.5,-8.0,-1.0,loss,2018
2018-10-01,2018-10-01 10:41:00,7690.5,7698.5,7670.5,20.0,2.5,win,2018
2018-10-01,2018-10-01 10:45:00,7683.5,7690.5,7666.0,-7.0,-1.0,loss,2018
2018-10-02,2018-10-02 10:51:00,7679.5,7687.0,7660.75,-7.5,-1.0,loss,2018
