timeframe,fvg_ts,year,month,symbol,direction,displacement,gap_width,gap_low,gap_high,gap_mid,touched_10d,touch_ts,reclaimed_after_touch,reclaim_ts,width_ge_5,width_ge_10,width_ge_20,width_ge_30,width_ge_50
30m,2026-02-10T09:30:00.000000,2026,2,NQH6,bull,false,1.25,25353.0,25354.25,25353.625,true,2026-02-10T09:52:00.000000,true,2026-02-10T09:52:00.000000,false,false,false,false,false
30m,2026-02-10T12:00:00.000000,2026,2,NQH6,bull,true,5.75,25363.5,25369.25,25366.375,true,2026-02-10T12:40:00.000000,true,2026-02-10T12:40:00.000000,true,false,false,false,false
30m,2026-02-10T13:00:00.000000,2026,2,NQH6,bear,false,27.25,25342.0,25369.25,25355.625,true,2026-02-10T13:21:00.000000,true,2026-02-10T13:21:00.000000,true,true,true,false,false
30m,2026-02-10T14:00:00.000000,2026,2,NQH6,bull,false,25.25,25342.0,25367.25,25354.625,true,2026-02-10T14:01:00.000000,true,2026-02-10T14:01:00.000000,true,true,true,false,false
30m,2026-02-10T18:30:00.000000,2026,2,NQH6,bear,false,30.25,25322.75,25353.0,25337.875,true,2026-02-10T18:59:00.000000,true,2026-02-10T18:59:00.000000,true,true,true,true,false
30m,2026-02-10T20:30:00.000000,2026,2,NQH6,bear,false,6.0,25268.5,25274.5,25271.5,true,2026-02-10T20:31:00.000000,true,2026-02-10T20:31:00.000000,true,false,false,false,false
30m,2026-02-10T21:00:00.000000,2026,2,NQH6,bear,false,4.0,25240.0,25244.0,25242.0,true,2026-02-10T21:06:00.000000,true,2026-02-10T21:06:00.000000,false,false,false,false,false
30m,2026-02-10T23:00:00.000000,2026,2,NQH6,bull,false,12.75,25240.0,25252.75,25246.375,true,2026-02-11T08:07:00.000000,true,2026-02-11T08:07:00.000000,true,true,false,false,false
30m,2026-02-10T23:30:00.000000,2026,2,NQH6,bull,false,9.75,25258.0,25267.75,25262.875,true,2026-02-10T23:37:00.000000,true,2026-02-10T23:37:00.000000,true,false,false,false,false
30m,2026-02-11T01:00:00.000000,2026,2,NQH6,bull,false,4.0,25286.25,25290.25,25288.25,true,2026-02-11T05:42:00.000000,true,2026-02-11T05:42:00.000000,false,false,false,false,false
30m,2026-02-11T01:30:00.000000,2026,2,NQH6,bull,false,3.25,25297.0,25300.25,25298.625,true,2026-02-11T01:36:00.000000,true,2026-02-11T01:36:00.000000,false,false,false,false,false
30m,2026-02-11T10:00:00.000000,2026,2,NQH6,bear,false,30.5,25206.0,25236.5,25221.25,true,2026-02-11T10:59:00.000000,true,2026-02-11T10:59:00.000000,true,true,true,true,false
30m,2026-02-11T14:00:00.000000,2026,2,NQH6,bull,false,137.25,25270.5,25407.75,25339.125,true,2026-02-11T14:18:00.000000,true,2026-02-11T14:18:00.000000,true,true,true,true,true
30m,2026-02-11T15:00:00.000000,2026,2,NQH6,bear,true,64.5,25343.25,25407.75,25375.5,true,2026-02-11T15:01:00.000000,true,2026-02-11T15:01:00.000000,true,true,true,true,true
30m,2026-02-11T15:30:00.000000,2026,2,NQH6,bear,true,18.5,25271.5,25290.0,25280.75,true,2026-02-11T15:57:00.000000,true,2026-02-11T15:57:00.000000,true,true,false,false,false
30m,2026-02-11T23:30:00.000000,2026,2,NQH6,bear,false,31.0,25246.25,25277.25,25261.75,true,2026-02-11T23:47:00.000000,true,2026-02-11T23:47:00.000000,true,true,true,true,false
30m,2026-02-12T01:30:00.000000,2026,2,NQH6,bull,false,1.0,25273.0,25274.0,25273.5,true,2026-02-12T02:18:00.000000,true,2026-02-12T02:18:00.000000,false,false,false,false,false
30m,2026-02-12T03:30:00.000000,2026,2,NQH6,bull,false,4.5,25299.25,25303.75,25301.5,true,2026-02-12T03:31:00.000000,true,2026-02-12T03:31:00.000000,false,false,false,false,false
30m,2026-02-12T07:30:00.000000,2026,2,NQH6,bull,false,9.5,25332.5,25342.0,25337.25,true,2026-02-12T07:53:00.000000,true,2026-02-12T07:53:00.000000,true,false,false,false,false
30m,2026-02-12T15:00:00.000000,2026,2,NQH6,bear,false,85.75,25260.25,25346.0,25303.125,true,2026-02-12T15:22:00.000000,true,2026-02-12T15:22:00.000000,true,true,true,true,true
30m,2026-02-12T16:00:00.000000,2026,2,NQH6,bear,true,138.0,25031.75,25169.75,25100.75,true,2026-02-12T16:03:00.000000,true,2026-02-12T16:03:00.000000,true,true,true,true,true
30m,2026-02-12T16:30:00.000000,2026,2,NQH6,bear,false,84.75,24921.75,25006.5,24964.125,true,2026-02-12T16:43:00.000000,true,2026-02-12T16:43:00.000000,true,true,true,true,true
30m,2026-02-12T20:30:00.000000,2026,2,NQH6,bear,false,36.0,24834.5,24870.5,24852.5,true,2026-02-12T20:41:00.000000,true,2026-02-12T20:41:00.000000,true,true,true,true,false
30m,2026-02-13T05:30:00.000000,2026,2,NQH6,bear,false,16.25,24736.75,24753.0,24744.875,true,2026-02-13T05:48:00.000000,true,2026-02-13T05:48:00.000000,true,true,false,false,false
30m,2026-02-13T11:00:00.000000,2026,2,NQH6,bear,true,21.0,24738.5,24759.5,24749.0,true,2026-02-13T12:00:00.000000,true,2026-02-13T12:00:00.000000,true,true,true,false,false
30m,2026-02-13T11:30:00.000000,2026,2,NQH6,bear,true,4.5,24723.0,24727.5,24725.25,true,2026-02-13T11:59:00.000000,true,2026-02-13T11:59:00.000000,false,false,false,false,false
30m,2026-02-13T20:00:00.000000,2026,2,NQH6,bear,false,21.5,24890.5,24912.0,24901.25,true,2026-02-13T20:07:00.000000,true,2026-02-13T20:07:00.000000,true,true,true,false,false
30m,2026-02-13T20:30:00.000000,2026,2,NQH6,bear,false,36.75,24812.0,24848.75,24830.375,true,2026-02-13T20:59:00.000000,true,2026-02-13T20:59:00.000000,true,true,true,true,false
30m,2026-02-16T03:00:00.000000,2026,2,NQH6,bear,false,1.75,24836.5,24838.25,24837.375,true,2026-02-16T03:23:00.000000,true,2026-02-16T03:23:00.000000,false,false,false,false,false
30m,2026-02-16T03:30:00.000000,2026,2,NQH6,bear,false,2.25,24825.25,24827.5,24826.375,true,2026-02-16T03:58:00.000000,true,2026-02-16T03:58:00.000000,false,false,false,false,false
30m,2026-02-16T07:00:00.000000,2026,2,NQH6,bull,false,2.5,24819.0,24821.5,24820.25,true,2026-02-16T14:08:00.000000,true,2026-02-16T23:49:00.000000,false,false,false,false,false
30m,2026-02-16T07:30:00.000000,2026,2,NQH6,bull,false,20.0,24827.25,24847.25,24837.25,true,2026-02-16T08:02:00.000000,true,2026-02-16T08:02:00.000000,true,true,true,false,false
30m,2026-02-16T09:30:00.000000,2026,2,NQH6,bull,false,2.5,24904.0,24906.5,24905.25,true,2026-02-16T09:45:00.000000,true,2026-02-16T09:45:00.000000,false,false,false,false,false
30m,2026-02-16T10:30:00.000000,2026,2,NQH6,bear,false,6.75,24899.75,24906.5,24903.125,true,2026-02-16T10:47:00.000000,true,2026-02-16T10:47:00.000000,true,false,false,false,false
30m,2026-02-16T14:00:00.000000,2026,2,NQH6,bear,true,9.5,24844.25,24853.75,24849.0,true,2026-02-17T18:40:00.000000,true,2026-02-17T18:41:00.000000,true,false,false,false,false
30m,2026-02-16T14:30:00.000000,2026,2,NQH6,bear,false,61.5,24782.75,24844.25,24813.5,true,2026-02-16T14:57:00.000000,true,2026-02-16T14:57:00.000000,true,true,true,true,true
30m,2026-02-16T23:30:00.000000,2026,2,NQH6,bull,true,6.75,24770.75,24777.5,24774.125,true,2026-02-17T00:57:00.000000,true,2026-02-17T00:57:00.000000,true,false,false,false,false
30m,2026-02-17T00:00:00.000000,2026,2,NQH6,bull,false,2.25,24781.75,24784.0,24782.875,true,2026-02-17T00:07:00.000000,true,2026-02-17T00:07:00.000000,false,false,false,false,false
30m,2026-02-17T02:00:00.000000,2026,2,NQH6,bear,false,91.25,24686.0,24777.25,24731.625,true,2026-02-17T02:24:00.000000,true,2026-02-17T02:24:00.000000,true,true,true,true,true
30m,2026-02-17T03:30:00.000000,2026,2,NQH6,bear,false,29.25,24622.5,24651.75,24637.125,true,2026-02-17T04:10:00.000000,true,2026-02-17T04:10:00.000000,true,true,true,false,false
30m,2026-02-17T08:00:00.000000,2026,2,NQH6,bull,false,21.25,24630.25,24651.5,24640.875,true,2026-02-17T08:39:00.000000,true,2026-02-17T08:39:00.000000,true,true,true,false,false
30m,2026-02-17T10:30:00.000000,2026,2,NQH6,bear,true,6.25,24661.0,24667.25,24664.125,true,2026-02-17T12:08:00.000000,true,2026-02-17T12:08:00.000000,true,false,false,false,false
30m,2026-02-17T11:00:00.000000,2026,2,NQH6,bear,false,24.0,24623.0,24647.0,24635.0,true,2026-02-17T11:03:00.000000,true,2026-02-17T11:03:00.000000,true,true,true,false,false
30m,2026-02-17T16:30:00.000000,2026,2,NQH6,bull,false,89.5,24603.75,24693.25,24648.5,true,2026-02-17T17:12:00.000000,true,2026-02-17T17:12:00.000000,true,true,true,true,true
30m,2026-02-17T19:00:00.000000,2026,2,NQH6,bull,false,41.25,24785.25,24826.5,24805.875,true,2026-02-17T19:12:00.000000,true,2026-02-17T19:12:00.000000,true,true,true,true,false
30m,2026-02-17T20:30:00.000000,2026,2,NQH6,bear,false,12.0,24795.75,24807.75,24801.75,true,2026-02-17T20:44:00.000000,true,2026-02-17T20:44:00.000000,true,true,false,false,false
30m,2026-02-18T02:30:00.000000,2026,2,NQH6,bull,false,3.0,24746.25,24749.25,24747.75,true,2026-02-18T03:11:00.000000,true,2026-02-18T03:11:00.000000,false,false,false,false,false
30m,2026-02-18T04:00:00.000000,2026,2,NQH6,bull,false,13.25,24770.0,24783.25,24776.625,true,2026-02-18T04:01:00.000000,true,2026-02-18T04:01:00.000000,true,true,false,false,false
30m,2026-02-18T04:30:00.000000,2026,2,NQH6,bull,false,12.25,24798.75,24811.0,24804.875,true,2026-02-18T06:12:00.000000,true,2026-02-18T06:12:00.000000,true,true,false,false,false
30m,2026-02-18T05:00:00.000000,2026,2,NQH6,bull,false,5.0,24818.25,24823.25,24820.75,true,2026-02-18T05:06:00.000000,true,2026-02-18T05:06:00.000000,true,false,false,false,false
30m,2026-02-18T08:00:00.000000,2026,2,NQH6,bull,true,4.75,24828.75,24833.5,24831.125,true,2026-02-18T13:47:00.000000,true,2026-02-18T13:48:00.000000,false,false,false,false,false
30m,2026-02-18T08:30:00.000000,2026,2,NQH6,bull,false,48.0,24842.0,24890.0,24866.0,true,2026-02-18T08:31:00.000000,true,2026-02-18T08:31:00.000000,true,true,true,true,false
30m,2026-02-18T14:00:00.000000,2026,2,NQH6,bear,false,18.75,24848.25,24867.0,24857.625,true,2026-02-18T14:17:00.000000,true,2026-02-18T14:17:00.000000,true,true,false,false,false
30m,2026-02-18T15:00:00.000000,2026,2,NQH6,bull,true,89.25,24848.25,24937.5,24892.875,true,2026-02-18T19:36:00.000000,true,2026-02-18T19:36:00.000000,true,true,true,true,true
30m,2026-02-18T15:30:00.000000,2026,2,NQH6,bull,false,63.0,24958.5,25021.5,24990.0,true,2026-02-18T15:34:00.000000,true,2026-02-18T15:34:00.000000,true,true,true,true,true
30m,2026-02-18T16:00:00.000000,2026,2,NQH6,bull,false,3.25,25074.0,25077.25,25075.625,true,2026-02-18T16:20:00.000000,true,2026-02-18T16:20:00.000000,false,false,false,false,false
30m,2026-02-18T19:00:00.000000,2026,2,NQH6,bear,false,14.25,25036.75,25051.0,25043.875,true,2026-02-18T19:01:00.000000,true,2026-02-18T19:01:00.000000,true,true,false,false,false
30m,2026-02-18T20:00:00.000000,2026,2,NQH6,bear,false,64.5,24920.75,24985.25,24953.0,true,2026-02-18T20:02:00.000000,true,2026-02-18T20:02:00.000000,true,true,true,true,true
30m,2026-02-18T21:00:00.000000,2026,2,NQH6,bull,false,8.0,24920.75,24928.75,24924.75,true,2026-02-18T21:15:00.000000,true,2026-02-18T21:15:00.000000,true,false,false,false,false
30m,2026-02-18T23:30:00.000000,2026,2,NQH6,bull,false,11.5,24950.75,24962.25,24956.5,true,2026-02-18T23:59:00.000000,true,2026-02-18T23:59:00.000000,true,true,false,false,false
30m,2026-02-19T00:30:00.000000,2026,2,NQH6,bear,false,11.0,24951.25,24962.25,24956.75,true,2026-02-19T00:35:00.000000,true,2026-02-19T00:35:00.000000,true,true,false,false,false
30m,2026-02-19T06:00:00.000000,2026,2,NQH6,bull,false,12.75,24975.5,24988.25,24981.875,true,2026-02-19T06:09:00.000000,true,2026-02-19T06:09:00.000000,true,true,false,false,false
30m,2026-02-19T07:00:00.000000,2026,2,NQH6,bull,false,4.0,25004.0,25008.0,25006.0,true,2026-02-19T07:05:00.000000,true,2026-02-19T07:05:00.000000,false,false,false,false,false
30m,2026-02-19T09:00:00.000000,2026,2,NQH6,bear,false,38.75,24973.0,25011.75,24992.375,true,2026-02-19T09:01:00.000000,true,2026-02-19T09:01:00.000000,true,true,true,true,false
30m,2026-02-19T10:00:00.000000,2026,2,NQH6,bear,true,26.0,24902.75,24928.75,24915.75,true,2026-02-19T10:03:00.000000,true,2026-02-19T10:03:00.000000,true,true,true,false,false
30m,2026-02-19T21:00:00.000000,2026,2,NQH6,bull,false,11.0,24820.75,24831.75,24826.25,true,2026-02-19T21:20:00.000000,true,2026-02-19T21:20:00.000000,true,true,false,false,false
30m,2026-02-19T23:30:00.000000,2026,2,NQH6,bull,false,10.25,24848.75,24859.0,24853.875,true,2026-02-20T00:01:00.000000,true,2026-02-20T00:01:00.000000,true,true,false,false,false
30m,2026-02-20T01:00:00.000000,2026,2,NQH6,bull,false,1.25,24896.5,24897.75,24897.125,true,2026-02-20T01:45:00.000000,true,2026-02-20T01:45:00.000000,false,false,false,false,false
30m,2026-02-20T05:30:00.000000,2026,2,NQH6,bull,false,16.0,24909.0,24925.0,24917.0,true,2026-02-20T07:41:00.000000,true,2026-02-20T07:41:00.000000,true,true,false,false,false
30m,2026-02-20T06:00:00.000000,2026,2,NQH6,bull,false,14.0,24926.0,24940.0,24933.0,true,2026-02-20T06:03:00.000000,true,2026-02-20T06:03:00.000000,true,true,false,false,false
30m,2026-02-20T08:00:00.000000,2026,2,NQH6,bear,false,2.75,24935.25,24938.0,24936.625,true,2026-02-20T08:05:00.000000,true,2026-02-20T08:05:00.000000,false,false,false,false,false
30m,2026-02-20T11:00:00.000000,2026,2,NQH6,bear,true,17.25,24902.5,24919.75,24911.125,true,2026-02-20T14:42:00.000000,true,2026-02-20T14:43:00.000000,true,true,false,false,false
30m,2026-02-20T11:30:00.000000,2026,2,NQH6,bear,true,12.75,24888.0,24900.75,24894.375,true,2026-02-20T11:36:00.000000,true,2026-02-20T11:36:00.000000,true,true,false,false,false
30m,2026-02-20T14:00:00.000000,2026,2,NQH6,bear,true,32.0,24784.0,24816.0,24800.0,true,2026-02-20T14:03:00.000000,true,2026-02-20T14:03:00.000000,true,true,true,true,false
30m,2026-02-20T15:00:00.000000,2026,2,NQH6,bull,true,74.25,24784.0,24858.25,24821.125,true,2026-02-20T15:06:00.000000,true,2026-02-20T15:06:00.000000,true,true,true,true,true
30m,2026-02-22T23:00:00.000000,2026,2,NQH6,bear,false,4.5,25059.75,25064.25,25062.0,true,2026-02-24T17:10:00.000000,true,2026-02-24T17:14:00.000000,false,false,false,false,false
30m,2026-02-22T23:30:00.000000,2026,2,NQH6,bear,false,76.5,24990.0,25066.5,25028.25,true,2026-02-22T23:33:00.000000,true,2026-02-22T23:33:00.000000,true,true,true,true,true
30m,2026-02-23T00:30:00.000000,2026,2,NQH6,bear,false,28.75,24907.75,24936.5,24922.125,true,2026-02-23T07:12:00.000000,true,2026-02-23T07:12:00.000000,true,true,true,false,false
30m,2026-02-23T01:00:00.000000,2026,2,NQH6,bear,false,1.25,24882.75,24884.0,24883.375,true,2026-02-23T01:23:00.000000,true,2026-02-23T01:23:00.000000,false,false,false,false,false
30m,2026-02-23T07:00:00.000000,2026,2,NQH6,bull,false,8.5,24854.75,24863.25,24859.0,true,2026-02-23T14:46:00.000000,true,2026-02-23T14:46:00.000000,true,false,false,false,false
30m,2026-02-23T07:30:00.000000,2026,2,NQH6,bull,false,22.25,24869.5,24891.75,24880.625,true,2026-02-23T07:31:00.000000,true,2026-02-23T07:31:00.000000,true,true,true,false,false
30m,2026-02-23T09:00:00.000000,2026,2,NQH6,bull,true,17.25,24913.5,24930.75,24922.125,true,2026-02-23T11:47:00.000000,true,2026-02-23T11:47:00.000000,true,true,false,false,false
30m,2026-02-23T09:30:00.000000,2026,2,NQH6,bull,false,40.5,24934.5,24975.0,24954.75,true,2026-02-23T09:34:00.000000,true,2026-02-23T09:34:00.000000,true,true,true,true,false
30m,2026-02-23T12:00:00.000000,2026,2,NQH6,bear,false,16.0,24943.5,24959.5,24951.5,true,2026-02-23T12:07:00.000000,true,2026-02-23T12:07:00.000000,true,true,false,false,false
30m,2026-02-23T16:00:00.000000,2026,2,NQH6,bear,false,58.75,24781.75,24840.5,24811.125,true,2026-02-23T16:29:00.000000,true,2026-02-23T16:29:00.000000,true,true,true,true,true
30m,2026-02-23T21:00:00.000000,2026,2,NQH6,bull,false,43.25,24714.75,24758.0,24736.375,true,2026-02-24T14:31:00.000000,true,2026-02-24T14:31:00.000000,true,true,true,true,false
30m,2026-02-23T21:30:00.000000,2026,2,NQH6,bull,false,4.25,24772.75,24777.0,24774.875,true,2026-02-23T21:49:00.000000,true,2026-02-23T21:49:00.000000,false,false,false,false,false
30m,2026-02-24T02:30:00.000000,2026,2,NQH6,bull,false,22.75,24835.5,24858.25,24846.875,true,2026-02-24T02:45:00.000000,true,2026-02-24T02:45:00.000000,true,true,true,false,false
30m,2026-02-24T05:30:00.000000,2026,2,NQH6,bear,false,5.75,24861.5,24867.25,24864.375,true,2026-02-24T07:28:00.000000,true,2026-02-24T07:28:00.000000,true,false,false,false,false
30m,2026-02-24T06:00:00.000000,2026,2,NQH6,bear,false,1.25,24853.25,24854.5,24853.875,true,2026-02-24T06:09:00.000000,true,2026-02-24T06:09:00.000000,false,false,false,false,false
30m,2026-02-24T08:00:00.000000,2026,2,NQH6,bear,true,1.25,24834.0,24835.25,24834.625,true,2026-02-24T09:14:00.000000,true,2026-02-24T09:15:00.000000,false,false,false,false,false
30m,2026-02-24T08:30:00.000000,2026,2,NQH6,bear,false,9.25,24821.25,24830.5,24825.875,true,2026-02-24T08:31:00.000000,true,2026-02-24T08:31:00.000000,true,false,false,false,false
30m,2026-02-24T15:30:00.000000,2026,2,NQH6,bull,false,3.25,24964.25,24967.5,24965.875,true,2026-02-24T15:57:00.000000,true,2026-02-24T15:57:00.000000,false,false,false,false,false
30m,2026-02-25T01:00:00.000000,2026,2,NQH6,bull,false,16.25,25045.25,25061.5,25053.375,true,2026-02-25T03:23:00.000000,true,2026-02-25T03:23:00.000000,true,true,false,false,false
30m,2026-02-25T03:30:00.000000,2026,2,NQH6,bear,false,10.75,25081.25,25092.0,25086.625,true,2026-02-25T03:56:00.000000,true,2026-02-25T03:56:00.000000,true,true,false,false,false
30m,2026-02-25T08:30:00.000000,2026,2,NQH6,bull,false,19.0,25042.75,25061.75,25052.25,true,2026-02-25T08:34:00.000000,true,2026-02-25T08:34:00.000000,true,true,false,false,false
30m,2026-02-25T12:00:00.000000,2026,2,NQH6,bull,false,20.0,25085.0,25105.0,25095.0,true,2026-02-25T12:13:00.000000,true,2026-02-25T12:13:00.000000,true,true,true,false,false
30m,2026-02-25T15:00:00.000000,2026,2,NQH6,bull,false,105.25,25177.5,25282.75,25230.125,true,2026-02-25T15:21:00.000000,true,2026-02-25T15:21:00.000000,true,true,true,true,true
30m,2026-02-25T19:30:00.000000,2026,2,NQH6,bull,false,8.25,25356.0,25364.25,25360.125,true,2026-02-25T19:45:00.000000,true,2026-02-25T19:45:00.000000,true,false,false,false,false
30m,2026-02-26T00:00:00.000000,2026,2,NQH6,bear,false,21.25,25340.0,25361.25,25350.625,true,2026-02-26T00:28:00.000000,true,2026-02-26T00:28:00.000000,true,true,true,false,false
30m,2026-02-26T06:00:00.000000,2026,2,NQH6,bull,false,3.25,25303.75,25307.0,25305.375,true,2026-02-26T06:04:00.000000,true,2026-02-26T06:04:00.000000,false,false,false,false,false
30m,2026-02-26T06:30:00.000000,2026,2,NQH6,bull,false,7.0,25309.75,25316.75,25313.25,true,2026-02-26T06:31:00.000000,true,2026-02-26T06:31:00.000000,true,false,false,false,false
30m,2026-02-26T09:30:00.000000,2026,2,NQH6,bull,false,0.25,25375.0,25375.25,25375.125,true,2026-02-26T10:02:00.000000,true,2026-02-26T10:02:00.000000,false,false,false,false,false
30m,2026-02-26T10:30:00.000000,2026,2,NQH6,bear,false,2.0,25373.25,25375.25,25374.25,true,2026-02-26T10:32:00.000000,true,2026-02-26T10:32:00.000000,false,false,false,false,false
30m,2026-02-26T14:30:00.000000,2026,2,NQH6,bear,true,38.5,25342.0,25380.5,25361.25,false,,false,,true,true,true,true,false
30m,2026-02-26T15:00:00.000000,2026,2,NQH6,bear,true,130.25,25210.75,25341.0,25275.875,true,2026-03-04T18:43:00.000000,true,2026-03-04T18:43:00.000000,true,true,true,true,true
30m,2026-02-26T15:30:00.000000,2026,2,NQH6,bear,true,154.5,25026.75,25181.25,25104.0,true,2026-02-26T15:52:00.000000,true,2026-02-26T15:52:00.000000,true,true,true,true,true
30m,2026-02-26T18:00:00.000000,2026,2,NQH6,bear,false,14.0,24939.0,24953.0,24946.0,true,2026-02-26T18:02:00.000000,true,2026-02-26T18:02:00.000000,true,true,false,false,false
30m,2026-02-26T19:00:00.000000,2026,2,NQH6,bull,false,49.25,24939.0,24988.25,24963.625,true,2026-02-26T23:03:00.000000,true,2026-02-26T23:03:00.000000,true,true,true,true,false
30m,2026-02-26T19:30:00.000000,2026,2,NQH6,bull,false,8.75,25030.75,25039.5,25035.125,true,2026-02-26T20:14:00.000000,true,2026-02-26T20:14:00.000000,true,false,false,false,false
30m,2026-02-26T23:00:00.000000,2026,2,NQH6,bear,false,20.0,25038.0,25058.0,25048.0,true,2026-02-26T23:20:00.000000,true,2026-02-26T23:20:00.000000,true,true,true,false,false
30m,2026-02-26T23:30:00.000000,2026,2,NQH6,bear,false,1.25,25023.5,25024.75,25024.125,true,2026-02-27T00:19:00.000000,true,2026-02-27T00:19:00.000000,false,false,false,false,false
30m,2026-02-27T05:30:00.000000,2026,2,NQH6,bull,false,1.0,25034.5,25035.5,25035.0,true,2026-02-27T05:59:00.000000,true,2026-02-27T05:59:00.000000,false,false,false,false,false
30m,2026-02-27T07:30:00.000000,2026,2,NQH6,bull,false,24.0,25037.25,25061.25,25049.25,true,2026-02-27T07:40:00.000000,true,2026-02-27T07:40:00.000000,true,true,true,false,false
30m,2026-02-27T10:00:00.000000,2026,2,NQH6,bear,false,17.75,25032.75,25050.5,25041.625,true,2026-02-27T10:30:00.000000,true,2026-02-27T10:30:00.000000,true,true,false,false,false
30m,2026-02-27T13:30:00.000000,2026,2,NQH6,bear,false,14.75,24883.25,24898.0,24890.625,true,2026-02-27T14:33:00.000000,true,2026-02-27T14:34:00.000000,true,true,false,false,false
30m,2026-02-27T20:30:00.000000,2026,2,NQH6,bull,false,2.25,24919.5,24921.75,24920.625,true,2026-02-27T20:38:00.000000,true,2026-02-27T20:38:00.000000,false,false,false,false,false
30m,2026-03-01T23:00:00.000000,2026,3,NQH6,bear,true,124.25,24815.0,24939.25,24877.125,true,2026-03-01T23:12:00.000000,true,2026-03-01T23:12:00.000000,true,true,true,true,true
30m,2026-03-01T23:30:00.000000,2026,3,NQH6,bear,false,163.0,24779.25,24942.25,24860.75,true,2026-03-01T23:45:00.000000,true,2026-03-01T23:45:00.000000,true,true,true,true,true
30m,2026-03-02T01:30:00.000000,2026,3,NQH6,bull,false,56.75,24796.25,24853.0,24824.625,true,2026-03-02T01:49:00.000000,true,2026-03-02T01:49:00.000000,true,true,true,true,true
30m,2026-03-02T02:30:00.000000,2026,3,NQH6,bear,false,5.75,24847.25,24853.0,24850.125,true,2026-03-02T02:41:00.000000,true,2026-03-02T02:41:00.000000,true,false,false,false,false
30m,2026-03-02T05:30:00.000000,2026,3,NQH6,bear,false,8.25,24749.25,24757.5,24753.375,true,2026-03-02T05:36:00.000000,true,2026-03-02T05:36:00.000000,true,false,false,false,false
30m,2026-03-02T06:00:00.000000,2026,3,NQH6,bear,false,15.0,24703.0,24718.0,24710.5,true,2026-03-02T06:06:00.000000,true,2026-03-02T06:06:00.000000,true,true,false,false,false
30m,2026-03-02T07:00:00.000000,2026,3,NQH6,bear,false,31.0,24602.5,24633.5,24618.0,true,2026-03-02T09:07:00.000000,true,2026-03-02T09:07:00.000000,true,true,true,true,false
30m,2026-03-02T09:30:00.000000,2026,3,NQH6,bull,false,19.25,24591.0,24610.25,24600.625,true,2026-03-02T09:51:00.000000,true,2026-03-02T09:51:00.000000,true,true,false,false,false
30m,2026-03-02T15:00:00.000000,2026,3,NQH6,bull,false,150.0,24652.0,24802.0,24727.0,true,2026-03-03T04:29:00.000000,true,2026-03-03T04:29:00.000000,true,true,true,true,true
30m,2026-03-02T17:00:00.000000,2026,3,NQH6,bull,false,16.25,24991.25,25007.5,24999.375,true,2026-03-02T17:13:00.000000,true,2026-03-02T17:13:00.000000,true,true,false,false,false
30m,2026-03-02T19:30:00.000000,2026,3,NQH6,bull,false,29.0,25039.5,25068.5,25054.0,true,2026-03-02T19:31:00.000000,true,2026-03-02T19:31:00.000000,true,true,true,false,false
30m,2026-03-02T20:30:00.000000,2026,3,NQH6,bear,false,5.75,25062.75,25068.5,25065.625,true,2026-03-02T20:57:00.000000,true,2026-03-02T20:57:00.000000,true,false,false,false,false
30m,2026-03-03T02:00:00.000000,2026,3,NQH6,bear,false,25.75,24878.25,24904.0,24891.125,true,2026-03-03T02:41:00.000000,true,2026-03-03T02:41:00.000000,true,true,true,false,false
30m,2026-03-03T07:30:00.000000,2026,3,NQH6,bear,false,23.5,24713.5,24737.0,24725.25,true,2026-03-03T07:46:00.000000,true,2026-03-03T07:46:00.000000,true,true,true,false,false
30m,2026-03-03T08:30:00.000000,2026,3,NQH6,bear,true,47.0,24621.5,24668.5,24645.0,true,2026-03-03T08:36:00.000000,true,2026-03-03T08:36:00.000000,true,true,true,true,false
30m,2026-03-03T09:00:00.000000,2026,3,NQH6,bear,false,16.0,24581.75,24597.75,24589.75,true,2026-03-03T09:09:00.000000,true,2026-03-03T09:09:00.000000,true,true,false,false,false
30m,2026-03-03T10:00:00.000000,2026,3,NQH6,bear,false,25.0,24484.0,24509.0,24496.5,true,2026-03-03T10:04:00.000000,true,2026-03-03T10:04:00.000000,true,true,true,false,false
30m,2026-03-03T12:30:00.000000,2026,3,NQH6,bull,false,35.5,24514.25,24549.75,24532.0,true,2026-03-03T12:32:00.000000,true,2026-03-03T12:32:00.000000,true,true,true,true,false
30m,2026-03-03T13:30:00.000000,2026,3,NQH6,bear,false,17.0,24532.75,24549.75,24541.25,true,2026-03-03T14:22:00.000000,true,2026-03-03T14:22:00.000000,true,true,false,false,false
30m,2026-03-03T15:30:00.000000,2026,3,NQH6,bear,false,7.5,24472.75,24480.25,24476.5,true,2026-03-03T15:40:00.000000,true,2026-03-03T15:40:00.000000,true,false,false,false,false
30m,2026-03-03T16:30:00.000000,2026,3,NQH6,bull,false,90.5,24472.75,24563.25,24518.0,true,2026-03-03T16:33:00.000000,true,2026-03-03T16:33:00.000000,true,true,true,true,true
30m,2026-03-03T18:30:00.000000,2026,3,NQH6,bull,false,34.5,24707.5,24742.0,24724.75,true,2026-03-03T19:10:00.000000,true,2026-03-03T19:10:00.000000,true,true,true,true,false
30m,2026-03-04T07:30:00.000000,2026,3,NQH6,bull,false,7.5,24590.0,24597.5,24593.75,true,2026-03-09T15:06:00.000000,true,2026-03-09T15:13:00.000000,true,false,false,false,false
